Date,Code,Name,12m Low_num,12m High_num,Day Low_num,Day High_num,Day Price_num,Previous_num,Change_num,Change%_num,Volume_num,Adjusted Price_num
2024-09-09,UCHM,Uchumi Supermarket Plc,0.16,0.23,0.17,0.19,0.18,0.18,,,65600.0,
2024-09-09,SCAN,WPP ScanGroup Plc,1.86,2.69,1.96,2.0,1.96,2.0,-0.04,2.0,24700.0,
2024-09-09,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,,,,
2024-09-09,BAMB,Bamburi Cement Ltd,21.3,84.0,78.25,79.0,78.5,79.0,-0.5,0.63,67900.0,
2024-09-09,CRWN,Crown Paints Kenya Plc,29.0,40.05,30.0,30.0,30.0,29.9,0.1,0.33,200.0,
2024-09-09,CABL,East African Cables Plc,0.79,1.1,0.81,0.91,0.83,0.9,-0.07,7.78,42200.0,
2024-09-09,PORT,East African Portland Cement Ltd,4.38,55.75,9.34,9.34,9.34,9.34,,,400.0,
2024-09-09,KEGN,Kenya Electricity Generating Company Plc,1.94,3.4,2.4,2.5,2.49,2.42,0.07,2.89,1804700.0,
2024-09-09,KPLC-P4,KPLC-P4,4.0,4.11,4.0,4.0,4.0,4.0,,,,
2024-09-09,KPLC-P7,KPLC-P7,6.0,6.0,6.0,6.0,6.0,6.0,,,,
2024-09-09,KPLC,Kenya Power and Lighting Company Plc,1.3,3.95,2.63,2.8,2.7,2.59,0.11,4.25,1615700.0,
2024-09-09,TOTL,TotalEnergies Marketing Kenya Plc,14.55,25.0,18.3,20.5,19.7,20.05,-0.35,1.75,6700.0,
2024-09-09,UMME,Umeme Ltd,13.0,17.9,16.2,16.3,16.25,16.05,0.2,1.25,2200.0,
2024-09-09,BRIT,Britam Holdings Plc,4.25,6.5,5.7,5.8,5.76,5.76,,,3300.0,
2024-09-09,CIC,CIC Insurance Group Ltd,1.8,2.5,1.99,2.1,2.01,2.03,-0.02,0.99,66900.0,
2024-09-09,JUB,Jubilee Holdings Ltd,150.0,202.0,155.0,155.0,155.0,155.0,,,,
2024-09-09,KNRE,Kenya Re-Insurance Corporation Ltd,1.0,3.0,1.1,1.12,1.11,1.1,0.01,0.91,350100.0,
2024-09-09,LBTY,Liberty Kenya Holdings Ltd,3.5,7.96,5.54,5.6,5.58,5.6,-0.02,0.36,1000.0,
2024-09-09,SLAM,Sanlam Kenya Plc,5.5,7.7,6.1,6.68,6.4,6.1,0.3,4.92,200.0,
2024-09-09,CTUM,Centum Investment Company Plc,7.62,10.4,8.0,8.3,8.0,8.02,-0.02,0.25,5857200.0,
2024-09-09,HAFR,Home Afrika Ltd,0.27,0.42,0.29,0.3,0.3,0.3,,,65400.0,
2024-09-09,KURV,Kurwitu Ventures Ltd,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,,
2024-09-09,OCH,Olympia Capital Holdings Ltd,2.58,4.0,2.8,2.8,2.8,2.8,,,400.0,
2024-09-09,TCL,Trans-Century Plc,0.29,0.72,0.32,0.37,0.33,0.34,-0.01,2.94,207100.0,
2024-09-09,NSE,Nairobi Securities Exchange Plc,5.22,6.8,5.4,5.88,5.72,5.38,0.34,6.32,1100.0,
2024-09-09,BOC,BOC Kenya Plc,67.0,96.0,78.0,79.0,78.0,79.0,-1.0,1.27,8400.0,
2024-09-09,BAT,British American Tobacco Kenya Plc,325.0,455.0,344.0,345.0,344.5,345.5,-1.0,0.29,1100.0,
2024-09-09,CARB,Carbacid Investments Plc,14.05,24.5,23.5,24.5,24.1,24.05,0.05,0.21,43100.0,
2024-09-09,EABL,East African Breweries Ltd,99.0,204.0,145.25,146.0,145.75,151.25,-5.5,3.64,400.0,
2024-09-09,FTGH,Flame Tree Group Holdings Ltd,0.91,1.39,1.0,1.12,1.09,1.02,0.07,6.86,700.0,
2024-09-09,ORCH,Kenya Orchards Ltd,19.0,77.0,19.5,19.5,19.5,19.5,,,,
2024-09-09,MSC,Mumias Sugar Company Ltd,0.27,0.27,0.27,0.27,0.27,0.27,,,,
2024-09-09,UNGA,Unga Group Ltd,11.05,18.45,12.15,13.25,12.4,13.25,-0.85,6.42,1300.0,
2024-09-09,SCOM,Safaricom Plc,11.5,21.15,14.7,15.0,14.85,14.8,0.05,0.34,590600.0,
2024-09-09,LAPR,Laptrust Imara Income-REIT,20.0,20.0,20.0,20.0,20.0,20.0,,,,
2024-09-09,GLD,ABSA NewGold ETF,2625.0,3330.0,2940.0,2940.0,2940.0,2940.0,,,,
2024-09-09,^N10I,NSE 10-Share Index,870.02,1233.42,1110.32,1110.32,1110.32,1106.38,3.94,0.36,,
2024-09-09,^N20I,NSE 20-Share Index,1416.32,1864.72,1712.96,1712.96,1712.96,1707.37,5.59,0.33,,
2024-09-09,^N25I,NSE 25-Share Index,2276.08,3154.93,2867.65,2867.65,2867.65,2861.28,6.37,0.22,,
2024-09-09,^NASI,NSE All-Share Index,85.54,117.78,105.84,105.84,105.84,105.58,0.26,0.25,,
2024-09-09,^NBDI,NSE Bonds Index,986.46,1042.42,993.67,993.67,993.67,993.46,0.21,0.02,,
2024-09-09,^ZKEQTK,Zamara Kenya Equity Index (KES),1477.09,2396.79,2084.07,2084.07,2084.07,2076.9,7.17,0.35,,
2024-09-09,^ZKEQTU,Zamara Kenya Equity Index (USD),818.46,1599.72,1393.7,1393.7,1393.7,1388.9,4.8,0.35,,
2024-09-10,EGAD,Eaagads Ltd,10.35,14.5,12.8,12.8,12.8,12.8,,,100.0,
2024-09-10,KUKZ,Kakuzi Plc,342.0,440.0,420.0,420.0,420.0,420.0,,,,
2024-09-10,KAPC,Kapchorua Tea Kenya Plc,207.0,280.0,223.25,223.25,223.25,223.25,,,,
2024-09-10,LIMT,Limuru Tea Plc,365.0,380.0,365.0,365.0,365.0,365.0,,,,
2024-09-10,SASN,Sasini Plc,15.5,22.0,17.45,17.5,17.5,17.55,-0.05,0.28,3000.0,
2024-09-10,WTK,Williamson Tea Kenya Plc,193.5,290.0,220.0,220.0,220.0,220.0,,,,
2024-09-10,CGEN,Car and General (K) Ltd,17.95,31.8,21.0,21.0,21.0,21.0,,,,
2024-09-10,ABSA,ABSA Bank Kenya Plc,10.55,16.35,14.1,14.3,14.2,14.15,0.05,0.35,85700.0,
2024-09-10,BKG,BK Group Plc,30.0,37.0,32.5,32.5,32.5,31.9,0.6,1.88,600.0,
2024-09-10,COOP,Co-operative Bank of Kenya Ltd,10.1,15.2,13.2,13.9,13.3,13.25,0.05,0.38,636300.0,
2024-09-10,DTK,Diamond Trust Bank Kenya Ltd,43.05,56.0,45.0,45.5,45.2,45.5,-0.3,0.66,129400.0,
2024-09-10,EQTY,Equity Group Holdings Plc,33.6,51.0,40.05,44.9,43.5,43.35,0.15,0.35,1260700.0,
2024-09-10,HFCK,HF Group Ltd,3.02,4.9,4.0,4.2,4.03,3.97,0.06,1.51,57300.0,
2024-09-10,IMH,I & M Holdings Plc,16.5,35.0,21.9,22.5,22.05,22.0,0.05,0.23,400800.0,
2024-09-10,KCB,KCB Group Plc,15.0,40.0,34.3,35.5,34.85,34.95,-0.1,0.29,97200.0,
2024-09-10,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,,,,
2024-09-10,NCBA,NCBA Group Plc,34.05,47.0,44.2,44.5,44.5,44.45,0.05,0.11,318800.0,
2024-09-10,SBIC,Stanbic Holdings Plc,100.0,130.0,115.0,122.0,117.0,119.0,-2.0,1.68,2900.0,
2024-09-10,SCBK,Standard Chartered Bank Kenya Ltd,148.0,233.0,210.0,213.0,210.75,209.5,1.25,0.6,88000.0,
2024-09-10,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,,,,
2024-09-10,EVRD,Eveready East Africa Ltd,0.97,1.65,1.06,1.21,1.11,1.13,-0.02,1.77,3200.0,
2024-09-10,XPRS,Express Kenya Plc,2.74,3.99,3.5,3.63,3.53,3.5,0.03,0.86,500.0,
2024-09-10,HBE,Homeboyz Entertainment Plc,4.66,4.66,4.66,4.66,4.66,4.66,,,,
2024-09-10,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,,,,
2024-09-10,LKL,Longhorn Publishers Plc,2.02,2.65,2.3,2.3,2.3,2.3,,,,
2024-09-10,NBV,Nairobi Business Ventures Ltd,1.85,2.9,2.07,2.28,2.09,2.29,-0.2,8.73,11100.0,
2024-09-10,NMG,Nation Media Group Plc,14.0,22.4,14.55,16.0,15.55,14.55,1.0,6.87,3600.0,
2024-09-10,SMER,Sameer Africa Plc,1.87,2.75,2.25,2.4,2.3,2.4,-0.1,4.17,30200.0,
2024-09-10,SGL,Standard Group Plc,4.86,9.0,5.56,6.14,5.76,6.16,-0.4,6.49,1700.0,
2024-09-10,TPSE,TPS Eastern Africa (Serena) Ltd,11.0,20.15,13.4,13.45,13.4,12.25,1.15,9.39,1200.0,
2024-09-10,UCHM,Uchumi Supermarket Plc,0.16,0.23,0.18,0.19,0.18,0.18,,,69600.0,
2024-09-10,SCAN,WPP ScanGroup Plc,1.86,2.69,1.96,2.05,2.01,1.96,0.05,2.55,3300.0,
2024-09-10,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,,,,
2024-09-10,BAMB,Bamburi Cement Ltd,21.3,84.0,78.5,79.0,78.5,78.5,,,238900.0,
2024-09-10,CRWN,Crown Paints Kenya Plc,29.0,40.05,30.0,30.0,30.0,30.0,,,,
2024-09-10,CABL,East African Cables Plc,0.79,1.1,0.85,0.91,0.86,0.83,0.03,3.61,4200.0,
2024-09-10,PORT,East African Portland Cement Ltd,4.38,55.75,9.4,10.25,10.1,9.34,0.76,8.14,2700.0,
2024-09-10,KEGN,Kenya Electricity Generating Company Plc,1.94,3.4,2.49,2.62,2.5,2.49,0.01,0.4,2735700.0,
2024-09-10,KPLC-P4,KPLC-P4,4.0,4.11,4.0,4.0,4.0,4.0,,,,
2024-09-10,KPLC-P7,KPLC-P7,6.0,6.0,6.0,6.0,6.0,6.0,,,,
2024-09-10,KPLC,Kenya Power and Lighting Company Plc,1.3,3.95,2.67,2.97,2.72,2.7,0.02,0.74,410900.0,
2024-09-10,TOTL,TotalEnergies Marketing Kenya Plc,14.55,25.0,20.7,20.7,20.7,19.7,1.0,5.08,1300.0,
2024-09-10,UMME,Umeme Ltd,13.0,17.9,15.0,16.3,15.25,16.25,-1.0,6.15,85300.0,
2024-09-10,BRIT,Britam Holdings Plc,4.25,6.5,5.5,5.8,5.54,5.76,-0.22,3.82,14200.0,
2024-09-10,CIC,CIC Insurance Group Ltd,1.8,2.5,1.99,2.1,2.01,2.01,,,256900.0,
2024-09-10,JUB,Jubilee Holdings Ltd,150.0,202.0,155.0,155.0,155.0,155.0,,,800.0,
2024-09-10,KNRE,Kenya Re-Insurance Corporation Ltd,1.0,3.0,1.08,1.11,1.09,1.11,-0.02,1.8,9506200.0,
2024-09-10,LBTY,Liberty Kenya Holdings Ltd,3.5,7.96,5.1,5.6,5.24,5.58,-0.34,6.09,31100.0,
2024-09-10,SLAM,Sanlam Kenya Plc,5.5,7.7,6.66,6.66,6.66,6.4,0.26,4.06,1800.0,
2024-09-10,CTUM,Centum Investment Company Plc,7.62,10.4,8.0,8.58,8.3,8.0,0.3,3.75,81800.0,
2024-09-10,HAFR,Home Afrika Ltd,0.27,0.42,0.29,0.3,0.3,0.3,,,187700.0,
2024-09-10,KURV,Kurwitu Ventures Ltd,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,,
2024-09-10,OCH,Olympia Capital Holdings Ltd,2.58,4.0,2.8,2.8,2.8,2.8,,,200.0,
2024-09-10,TCL,Trans-Century Plc,0.29,0.72,0.34,0.36,0.34,0.33,0.01,3.03,93900.0,
2024-09-10,NSE,Nairobi Securities Exchange Plc,5.22,6.8,5.68,5.86,5.72,5.72,,,13200.0,
2024-09-10,BOC,BOC Kenya Plc,67.0,96.0,78.0,78.0,78.0,78.0,,,,
2024-09-10,BAT,British American Tobacco Kenya Plc,325.0,455.0,345.0,345.0,345.0,344.5,0.5,0.15,2400.0,
2024-09-10,CARB,Carbacid Investments Plc,14.05,24.5,21.7,23.9,22.2,24.1,-1.9,7.88,74600.0,
2024-09-10,EABL,East African Breweries Ltd,99.0,204.0,146.0,153.0,148.25,145.75,2.5,1.72,2200.0,
2024-09-10,FTGH,Flame Tree Group Holdings Ltd,0.91,1.39,1.1,1.1,1.1,1.09,0.01,0.92,100.0,
2024-09-10,ORCH,Kenya Orchards Ltd,19.0,77.0,19.5,19.5,19.5,19.5,,,,
2024-09-10,MSC,Mumias Sugar Company Ltd,0.27,0.27,0.27,0.27,0.27,0.27,,,,
2024-09-10,UNGA,Unga Group Ltd,11.05,18.45,12.4,12.4,12.4,12.4,,,,
2024-09-10,SCOM,Safaricom Plc,11.5,21.15,14.9,15.65,15.15,14.85,0.3,2.02,1208200.0,
2024-09-10,LAPR,Laptrust Imara Income-REIT,20.0,20.0,20.0,20.0,20.0,20.0,,,,
2024-09-10,GLD,ABSA NewGold ETF,2625.0,3330.0,2940.0,2940.0,2940.0,2940.0,,,,
2024-09-10,^N10I,NSE 10-Share Index,870.02,1233.42,1119.49,1119.49,1119.49,1110.32,9.17,0.83,,
2024-09-10,^N20I,NSE 20-Share Index,1416.32,1864.72,1722.83,1722.83,1722.83,1712.96,9.87,0.58,,
2024-09-10,^N25I,NSE 25-Share Index,2276.08,3154.93,2884.6,2884.6,2884.6,2867.65,16.95,0.59,,
2024-09-10,^NASI,NSE All-Share Index,85.54,117.78,106.67,106.67,106.67,105.84,0.83,0.78,,
2024-09-10,^NBDI,NSE Bonds Index,986.46,1042.42,991.93,991.93,991.93,993.67,-1.74,0.18,,
2024-09-10,^ZKEQTK,Zamara Kenya Equity Index (KES),1477.09,2396.79,2099.46,2099.46,2099.46,2084.07,15.39,0.74,,
2024-09-10,^ZKEQTU,Zamara Kenya Equity Index (USD),818.46,1599.72,1401.27,1401.27,1401.27,1393.7,7.57,0.54,,
2024-09-11,EGAD,Eaagads Ltd,10.35,14.5,12.8,12.8,12.8,12.8,,,800.0,
2024-09-11,KUKZ,Kakuzi Plc,342.0,440.0,420.0,420.0,420.0,420.0,,,,
2024-09-11,KAPC,Kapchorua Tea Kenya Plc,207.0,280.0,224.0,224.0,224.0,223.25,0.75,0.34,200.0,
2024-09-11,LIMT,Limuru Tea Plc,365.0,380.0,365.0,365.0,365.0,365.0,,,,
2024-09-11,SASN,Sasini Plc,15.5,22.0,17.5,17.5,17.5,17.5,,,100.0,
2024-09-11,WTK,Williamson Tea Kenya Plc,193.5,290.0,220.0,220.0,220.0,220.0,,,,
2024-09-11,CGEN,Car and General (K) Ltd,17.95,31.8,19.0,21.0,20.85,21.0,-0.15,0.71,1400.0,
2024-09-11,ABSA,ABSA Bank Kenya Plc,10.55,16.35,14.1,14.3,14.2,14.2,,,227200.0,
2024-09-11,BKG,BK Group Plc,30.0,37.0,32.5,32.5,32.5,32.5,,,,
2024-09-11,COOP,Co-operative Bank of Kenya Ltd,10.1,15.2,13.1,13.85,13.35,13.3,0.05,0.38,1433600.0,
2024-09-11,DTK,Diamond Trust Bank Kenya Ltd,43.05,56.0,45.0,45.5,45.35,45.2,0.15,0.33,99800.0,
2024-09-11,EQTY,Equity Group Holdings Plc,33.6,51.0,43.0,43.95,43.55,43.5,0.05,0.11,170100.0,
2024-09-11,HFCK,HF Group Ltd,3.02,4.9,4.0,4.2,4.11,4.03,0.08,1.99,5900.0,
2024-09-11,IMH,I & M Holdings Plc,16.5,35.0,21.85,22.05,21.9,22.05,-0.15,0.68,228000.0,
2024-09-11,KCB,KCB Group Plc,15.0,40.0,34.05,34.8,34.5,34.85,-0.35,1.0,1840500.0,
2024-09-11,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,,,,
2024-09-11,NCBA,NCBA Group Plc,34.05,47.0,43.5,44.45,43.95,44.5,-0.55,1.24,12100.0,
2024-09-11,SBIC,Stanbic Holdings Plc,100.0,130.0,115.0,120.0,116.0,117.0,-1.0,0.85,377700.0,
2024-09-11,SCBK,Standard Chartered Bank Kenya Ltd,148.0,233.0,210.0,213.0,211.75,210.75,1.0,0.47,19200.0,
2024-09-11,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,,,,
2024-09-11,EVRD,Eveready East Africa Ltd,0.97,1.65,1.06,1.21,1.12,1.11,0.01,0.9,2100.0,
2024-09-11,XPRS,Express Kenya Plc,2.74,3.99,3.53,3.53,3.53,3.53,,,,
2024-09-11,HBE,Homeboyz Entertainment Plc,4.66,4.66,4.66,4.66,4.66,4.66,,,,
2024-09-11,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,,,,
2024-09-11,LKL,Longhorn Publishers Plc,2.02,2.65,2.3,2.3,2.3,2.3,,,,
2024-09-11,NBV,Nairobi Business Ventures Ltd,1.85,2.9,2.15,2.28,2.21,2.09,0.12,5.74,1100.0,
2024-09-11,NMG,Nation Media Group Plc,14.0,22.4,15.0,16.0,15.3,15.55,-0.25,1.61,700.0,
2024-09-11,SMER,Sameer Africa Plc,1.87,2.75,2.3,2.3,2.3,2.3,,,,
2024-09-11,SGL,Standard Group Plc,4.86,9.0,5.56,5.6,5.56,5.76,-0.2,3.47,1600.0,
2024-09-11,TPSE,TPS Eastern Africa (Serena) Ltd,11.0,20.15,13.4,13.4,13.4,13.4,,,,
2024-09-11,UCHM,Uchumi Supermarket Plc,0.16,0.23,0.17,0.19,0.19,0.18,0.01,5.56,2700.0,
2024-09-11,SCAN,WPP ScanGroup Plc,1.86,2.69,1.96,2.08,2.01,2.01,,,4300.0,
2024-09-11,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,,,,
2024-09-11,BAMB,Bamburi Cement Ltd,21.3,84.0,78.5,80.0,78.75,78.5,0.25,0.32,104900.0,
2024-09-11,CRWN,Crown Paints Kenya Plc,29.0,40.05,30.0,32.0,30.2,30.0,0.2,0.67,4400.0,
2024-09-11,CABL,East African Cables Plc,0.79,1.1,0.86,0.91,0.9,0.86,0.04,4.65,9300.0,
2024-09-11,PORT,East African Portland Cement Ltd,4.38,55.75,10.1,10.1,10.1,10.1,,,100.0,
2024-09-11,KEGN,Kenya Electricity Generating Company Plc,1.94,3.4,2.48,2.65,2.5,2.5,,,2719200.0,
2024-09-11,KPLC-P4,KPLC-P4,4.0,4.11,4.0,4.0,4.0,4.0,,,,
2024-09-11,KPLC-P7,KPLC-P7,6.0,6.0,6.0,6.0,6.0,6.0,,,,
2024-09-11,KPLC,Kenya Power and Lighting Company Plc,1.3,3.95,2.55,2.72,2.67,2.72,-0.05,1.84,1140100.0,
2024-09-11,TOTL,TotalEnergies Marketing Kenya Plc,14.55,25.0,18.7,18.7,18.7,20.7,-2.0,9.66,100.0,
2024-09-11,UMME,Umeme Ltd,13.0,17.9,16.0,16.3,16.15,15.25,0.9,5.9,44100.0,
2024-09-11,BRIT,Britam Holdings Plc,4.25,6.5,5.7,5.8,5.7,5.54,0.16,2.89,51000.0,
2024-09-11,CIC,CIC Insurance Group Ltd,1.8,2.5,1.98,2.15,2.01,2.01,,,102300.0,
2024-09-11,JUB,Jubilee Holdings Ltd,150.0,202.0,155.0,155.0,155.0,155.0,,,8800.0,
2024-09-11,KNRE,Kenya Re-Insurance Corporation Ltd,1.0,3.0,1.06,1.1,1.07,1.09,-0.02,1.83,7847500.0,
2024-09-11,LBTY,Liberty Kenya Holdings Ltd,3.5,7.96,5.4,5.6,5.5,5.24,0.26,4.96,1200.0,
2024-09-11,SLAM,Sanlam Kenya Plc,5.5,7.7,6.0,6.68,6.04,6.66,-0.62,9.31,2200.0,
2024-09-11,CTUM,Centum Investment Company Plc,7.62,10.4,8.0,8.58,8.28,8.3,-0.02,0.24,114600.0,
2024-09-11,HAFR,Home Afrika Ltd,0.27,0.42,0.31,0.31,0.31,0.3,0.01,3.33,6200.0,
2024-09-11,KURV,Kurwitu Ventures Ltd,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,,
2024-09-11,OCH,Olympia Capital Holdings Ltd,2.58,4.0,2.8,2.8,2.8,2.8,,,,
2024-09-11,TCL,Trans-Century Plc,0.29,0.72,0.32,0.37,0.32,0.34,-0.02,5.88,220100.0,
2024-09-11,NSE,Nairobi Securities Exchange Plc,5.22,6.8,5.32,5.86,5.56,5.72,-0.16,2.8,10800.0,
2024-09-11,BOC,BOC Kenya Plc,67.0,96.0,79.0,79.0,79.0,78.0,1.0,1.28,235600.0,
2024-09-11,BAT,British American Tobacco Kenya Plc,325.0,455.0,349.0,350.0,349.25,345.0,4.25,1.23,5300.0,
2024-09-11,CARB,Carbacid Investments Plc,14.05,24.5,21.0,22.2,21.7,22.2,-0.5,2.25,2500.0,
2024-09-11,EABL,East African Breweries Ltd,99.0,204.0,148.5,152.0,148.5,148.25,0.25,0.17,48300.0,
2024-09-11,FTGH,Flame Tree Group Holdings Ltd,0.91,1.39,1.0,1.1,1.07,1.1,-0.03,2.73,2500.0,
2024-09-11,ORCH,Kenya Orchards Ltd,19.0,77.0,19.5,19.5,19.5,19.5,,,,
2024-09-11,MSC,Mumias Sugar Company Ltd,0.27,0.27,0.27,0.27,0.27,0.27,,,,
2024-09-11,UNGA,Unga Group Ltd,11.05,18.45,13.5,13.5,13.5,12.4,1.1,8.87,2000.0,
2024-09-11,SCOM,Safaricom Plc,11.5,21.15,15.2,15.5,15.3,15.15,0.15,0.99,11419000.0,
2024-09-11,LAPR,Laptrust Imara Income-REIT,20.0,20.0,20.0,20.0,20.0,20.0,,,,
2024-09-11,GLD,ABSA NewGold ETF,2625.0,3330.0,3050.0,3050.0,3050.0,2940.0,110.0,3.74,100.0,
2024-09-11,^N10I,NSE 10-Share Index,870.02,1233.42,1120.26,1120.26,1120.26,1119.49,0.77,0.07,,
2024-09-11,^N20I,NSE 20-Share Index,1416.32,1864.72,1720.37,1720.37,1720.37,1722.83,-2.46,0.14,,
2024-09-11,^N25I,NSE 25-Share Index,2276.08,3154.93,2884.06,2884.06,2884.06,2884.6,-0.54,0.02,,
2024-09-11,^NASI,NSE All-Share Index,85.54,117.78,107.07,107.07,107.07,106.67,0.4,0.37,,
2024-09-11,^NBDI,NSE Bonds Index,986.46,1042.42,992.15,992.15,992.15,991.93,0.22,0.02,,
2024-09-11,^ZKEQTK,Zamara Kenya Equity Index (KES),1477.09,2396.79,2101.98,2101.98,2101.98,2099.46,2.52,0.12,,
2024-09-11,^ZKEQTU,Zamara Kenya Equity Index (USD),818.46,1599.72,1402.95,1402.95,1402.95,1401.27,1.68,0.12,,
2024-09-12,EGAD,Eaagads Ltd,10.35,14.5,12.8,12.8,12.8,12.8,,,100.0,
2024-09-12,KUKZ,Kakuzi Plc,342.0,440.0,420.0,420.0,420.0,420.0,,,,
2024-09-12,KAPC,Kapchorua Tea Kenya Plc,207.0,280.0,224.0,224.0,224.0,224.0,,,,
2024-09-12,LIMT,Limuru Tea Plc,365.0,380.0,365.0,365.0,365.0,365.0,,,,
2024-09-12,SASN,Sasini Plc,15.5,22.0,16.0,17.5,16.85,17.5,-0.65,3.71,2800.0,
2024-09-12,WTK,Williamson Tea Kenya Plc,193.5,290.0,220.0,220.0,220.0,220.0,,,800.0,
2024-09-12,CGEN,Car and General (K) Ltd,17.95,31.8,19.0,22.9,20.55,20.85,-0.3,1.44,3400.0,
2024-09-12,ABSA,ABSA Bank Kenya Plc,10.55,16.35,14.0,14.3,14.1,14.2,-0.1,0.7,320800.0,
2024-09-12,BKG,BK Group Plc,30.0,37.0,32.8,32.8,32.8,32.5,0.3,0.92,500.0,
2024-09-12,COOP,Co-operative Bank of Kenya Ltd,10.1,15.2,13.0,13.35,13.25,13.35,-0.1,0.75,87700.0,
2024-09-12,DTK,Diamond Trust Bank Kenya Ltd,43.05,56.0,45.5,45.5,45.5,45.35,0.15,0.33,105900.0,
2024-09-12,EQTY,Equity Group Holdings Plc,33.6,51.0,43.0,44.0,43.2,43.55,-0.35,0.8,72100.0,
2024-09-12,HFCK,HF Group Ltd,3.02,4.9,4.01,4.43,4.24,4.11,0.13,3.16,29500.0,
2024-09-12,IMH,I & M Holdings Plc,16.5,35.0,21.85,22.0,21.95,21.9,0.05,0.23,308900.0,
2024-09-12,KCB,KCB Group Plc,15.0,40.0,33.0,34.4,33.9,34.5,-0.6,1.74,270100.0,
2024-09-12,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,,,,
2024-09-12,NCBA,NCBA Group Plc,34.05,47.0,40.1,42.45,40.55,43.95,-3.4,7.74,33900.0,
2024-09-12,SBIC,Stanbic Holdings Plc,100.0,130.0,115.0,118.0,115.5,116.0,-0.5,0.43,6100.0,
2024-09-12,SCBK,Standard Chartered Bank Kenya Ltd,148.0,233.0,210.25,212.0,211.0,211.75,-0.75,0.35,26500.0,
2024-09-12,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,,,,
2024-09-12,EVRD,Eveready East Africa Ltd,0.97,1.65,1.11,1.17,1.13,1.12,0.01,0.89,1400.0,
2024-09-12,XPRS,Express Kenya Plc,2.74,3.99,3.53,3.53,3.53,3.53,,,,
2024-09-12,HBE,Homeboyz Entertainment Plc,4.66,4.66,4.66,4.66,4.66,4.66,,,,
2024-09-12,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,,,,
2024-09-12,LKL,Longhorn Publishers Plc,2.02,2.65,2.3,2.3,2.3,2.3,,,,
2024-09-12,NBV,Nairobi Business Ventures Ltd,1.85,2.9,2.0,2.25,2.0,2.21,-0.21,9.5,100300.0,
2024-09-12,NMG,Nation Media Group Plc,14.0,22.4,15.3,16.0,15.85,15.3,0.55,3.59,800.0,
2024-09-12,SMER,Sameer Africa Plc,1.87,2.75,2.3,2.44,2.32,2.3,0.02,0.87,2800.0,
2024-09-12,SGL,Standard Group Plc,4.86,9.0,5.56,5.7,5.6,5.56,0.04,0.72,300.0,
2024-09-12,TPSE,TPS Eastern Africa (Serena) Ltd,11.0,20.15,13.4,14.65,13.4,13.4,,,6100.0,
2024-09-12,UCHM,Uchumi Supermarket Plc,0.16,0.23,0.18,0.19,0.18,0.19,-0.01,5.26,8800.0,
2024-09-12,SCAN,WPP ScanGroup Plc,1.86,2.69,2.0,2.11,2.08,2.01,0.07,3.48,600.0,
2024-09-12,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,,,,
2024-09-12,BAMB,Bamburi Cement Ltd,21.3,84.0,78.75,80.0,79.0,78.75,0.25,0.32,71500.0,
2024-09-12,CRWN,Crown Paints Kenya Plc,29.0,40.05,30.0,30.0,30.0,30.2,-0.2,0.66,4200.0,
2024-09-12,CABL,East African Cables Plc,0.79,1.1,0.86,0.91,0.88,0.9,-0.02,2.22,4200.0,
2024-09-12,PORT,East African Portland Cement Ltd,4.38,55.75,11.1,11.1,11.1,10.1,1.0,9.9,4600.0,
2024-09-12,KEGN,Kenya Electricity Generating Company Plc,1.94,3.4,2.48,2.5,2.5,2.5,,,993000.0,
2024-09-12,KPLC-P4,KPLC-P4,4.0,4.11,4.0,4.0,4.0,4.0,,,,
2024-09-12,KPLC-P7,KPLC-P7,6.0,6.0,6.0,6.0,6.0,6.0,,,,
2024-09-12,KPLC,Kenya Power and Lighting Company Plc,1.3,3.95,2.51,2.8,2.63,2.67,-0.04,1.5,1080500.0,
2024-09-12,TOTL,TotalEnergies Marketing Kenya Plc,14.55,25.0,18.0,20.0,18.85,18.7,0.15,0.8,3500.0,
2024-09-12,UMME,Umeme Ltd,13.0,17.9,16.05,16.55,16.35,16.15,0.2,1.24,171600.0,
2024-09-12,BRIT,Britam Holdings Plc,4.25,6.5,5.5,6.0,5.7,5.7,,,21600.0,
